,Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurence,Location Type,UCR Literal,IBR Code,Neighborhood,NPU,Latitude,Longitude
16518,91580513,2009-06-07,2009-06-07,0600,2009-06-07,615.0,102.0,,G-5,880 ROCK ST NW,Day Watch,18,LARCENY-FROM VEHICLE,2305,Vine City,L,33.76213,-84.41648
16519,91580600,2009-06-07,2009-06-06,2300,2009-06-07,830.0,603.0,,,551 PONCE DE LEON AVE NE,Day Watch,14,LARCENY-FROM VEHICLE,2305,Old Fourth Ward,M,33.77326,-84.36888999999998
16520,91580746,2009-06-07,2009-06-07,1000,2009-06-07,1000.0,112.0,,,839 WOODMERE DR NW,Day Watch,99,LARCENY-FROM VEHICLE,2305,Collier Heights,I,33.77805,-84.48507999999998
16521,91580770,2009-06-07,2009-06-06,1710,2009-06-07,1036.0,505.0,,,866 W PEACHTREE ST NW,Day Watch,18,LARCENY-FROM VEHICLE,2305,Midtown,E,33.77822,-84.38772
16522,91580785,2009-06-07,2009-06-06,1000,2009-06-07,1000.0,304.0,,,802 FRASER ST SE,Day Watch,18,LARCENY-FROM VEHICLE,2305,Summerhill,V,33.73271,-84.38613999999998
16523,91580840,2009-06-07,2009-06-06,1600,2009-06-06,1700.0,412.0,,,3895 MELVIN DR SW @MELVIN DRIVE PARK,Day Watch,18,LARCENY-FROM VEHICLE,2305,,P,33.71093,-84.51533999999998
16524,91580991,2009-06-07,2009-06-07,1315,2009-06-07,1320.0,604.0,,,439 HIGHLAND AVE NE,Day Watch,18,LARCENY-FROM VEHICLE,2305,Old Fourth Ward,M,33.76101,-84.37345
16525,91580993,2009-06-07,2009-05-17,1300,2009-05-17,1500.0,208.0,,,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,Day Watch,18,LARCENY-FROM VEHICLE,2305,North Buckhead,B,33.84911,-84.37075
16526,91581003,2009-06-07,2009-06-07,1201,2009-06-07,1201.0,204.0,,D,1193 COLLIER RD NW,Day Watch,,LARCENY-FROM VEHICLE,2305,,C,33.81136,-84.42551
16527,91581076,2009-06-07,2009-06-05,1100,2009-06-07,1430.0,103.0,,,1280 CHATTAHOOCHEE AVE NW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Hills Park,D,33.79967,-84.42933999999998
16528,91581136,2009-06-07,2009-06-07,1130,2009-06-07,1500.0,605.0,,,800 CHEROKEE AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Grant Park,W,33.7338,-84.37184
16529,91581179,2009-06-07,2009-06-05,2030,2009-06-05,2330.0,108.0,,,2001 MARITN LUTHER KING JR DR,Evening Watch,5,LARCENY-FROM VEHICLE,2305,,I,33.75056,-84.45044
16530,91581461,2009-06-07,2009-06-06,1500,2009-06-07,1800.0,503.0,,,8TH ST NE / CYPRESS ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,2305,Midtown,E,33.77954,-84.38568999999998
16531,91581520,2009-06-07,2009-06-07,1855,2009-06-07,1910.0,605.0,,,300 BIGGERS ST SE,Evening Watch,99,LARCENY-FROM VEHICLE,2305,Grant Park,W,33.74812,-84.37662
16532,91581556,2009-06-07,2009-06-07,1530,2009-06-07,1900.0,508.0,,,40 SIMPSON ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Downtown,M,33.76322,-84.38867999999998
16533,91581582,2009-06-07,2009-06-07,1700,2009-06-07,1935.0,208.0,,,3500 PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,2305,North Buckhead,B,33.85248,-84.36058
16534,91581662,2009-06-07,2009-06-07,1830,2009-06-07,1910.0,605.0,,,801 GLENWOOD AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Grant Park,W,33.73971,-84.36177
16535,91581663,2009-06-07,2009-05-27,2100,2009-05-28,400.0,501.0,,,1094 HEMPHILL AVE NW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Home Park,E,33.78463,-84.40634
16536,91581666,2009-06-07,2009-06-07,1600,2009-06-07,1900.0,114.0,,,3399 COLLIER DR NW @HARPER-ARCHER HIGH,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Fairburn Heights,H,33.76931,-84.49871
16537,91581749,2009-06-07,2009-06-07,1700,2009-06-07,1815.0,505.0,,,61 NORTH AVE NW @VARSITY DRIVE INN,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Midtown,E,33.77138,-84.38943
16538,91572192,2009-06-07,2009-06-06,1800,2009-06-06,2300.0,304.0,,,811 HANK AARON DR SW,Morning Watch,13,LARCENY-FROM VEHICLE,2305,Summerhill,V,33.73275,-84.38836999999998
16539,91590021,2009-06-08,2009-06-07,2315,2009-06-08,15.0,405.0,,,93 PEYTON PL SW,Morning Watch,20,LARCENY-FROM VEHICLE,2305,Harland Terrace,I,33.75253,-84.47661999999998
16540,91590051,2009-06-08,2009-06-08,0000,2009-06-08,12.0,304.0,,,65 LITTLE ST SE,Morning Watch,,LARCENY-FROM VEHICLE,2305,Summerhill,V,33.73294,-84.38579
16541,91590370,2009-06-08,2009-06-07,1730,2009-06-08,530.0,603.0,,,760 RALPH MCGILL BLVD NE,Day Watch,18,LARCENY-FROM VEHICLE,2305,Old Fourth Ward,M,33.7671,-84.36231999999998
16542,91590620,2009-06-08,2009-06-07,1300,2009-06-07,1500.0,603.0,,,PARKWAY DR NE / ANGIER AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,2305,Old Fourth Ward,M,33.76634,-84.37337999999998
16543,91590662,2009-06-08,2009-06-07,1400,2009-06-08,945.0,508.0,,,50 WALTON ST NW,Day Watch,13,LARCENY-FROM VEHICLE,2305,Downtown,M,33.75596,-84.39031
16544,91590698,2009-06-08,2009-06-05,1600,2009-06-06,1200.0,210.0,,,904 LENOX HILL CT NE,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Pine Hills,B,33.82919,-84.35431
16545,91590702,2009-06-08,2009-06-08,1011,2009-06-08,1011.0,401.0,,412,835 OGLETHORPE AVE SW,Day Watch,26,LARCENY-FROM VEHICLE,2305,West End,T,33.73592,-84.41563999999998
16546,91590752,2009-06-08,2009-06-08,0030,2009-06-08,1020.0,609.0,,,70 WHITEFOORD AVE SE,Day Watch,13,LARCENY-FROM VEHICLE,2305,Edgewood,O,33.75155,-84.34191
16547,91590907,2009-06-08,2009-06-08,1200,2009-06-08,1203.0,410.0,,A1,1935 ALISON CT SW,Day Watch,26,LARCENY-FROM VEHICLE,2305,Fort Valley,R,33.70055,-84.45149
16548,91590929,2009-06-08,2009-06-08,1200,2009-06-08,1215.0,104.0,,,938 BECKWITH ST SW,Day Watch,13,LARCENY-FROM VEHICLE,2305,Ashview Heights,T,33.75228,-84.41818
16549,91591001,2009-06-08,2009-06-08,1000,2009-06-08,1300.0,205.0,,,384 WOODWARD WAY NW @BOBBY JONES GOLF CO,Day Watch,18,LARCENY-FROM VEHICLE,2305,Peachtree Battle Alliance,C,33.81729,-84.4008
16550,91591092,2009-06-08,2009-06-07,1900,2009-06-08,1400.0,211.0,,,2355 PEACHTREE RD NE,Day Watch,18,LARCENY-FROM VEHICLE,2305,Peachtree Hills,B,33.8189,-84.38858
16551,91591316,2009-06-08,2009-06-08,1500,2009-06-08,1530.0,310.0,,,2483 BROWNS MILL RD SE,Day Watch,20,LARCENY-FROM VEHICLE,2305,Browns Mill Park,Z,33.68657,-84.37891999999998
16552,91591334,2009-06-08,2009-06-08,0600,2009-06-08,1600.0,208.0,,,3423 PIEDMONT RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,2305,North Buckhead,B,33.84865,-84.37336999999998
16553,91591599,2009-06-08,2009-06-08,1740,2009-06-08,1749.0,212.0,,,1858 CHESHIRE BRIDGE RD NE,Evening Watch,99,LARCENY-FROM VEHICLE,2305,Morningside/Lenox Park,F,33.80981,-84.3619
16554,91591623,2009-06-08,2009-06-07,1730,2009-06-08,1530.0,609.0,,,172 FLORA AVE NE,Evening Watch,99,LARCENY-FROM VEHICLE,2305,Edgewood,O,33.75844,-84.34403
16555,91591718,2009-06-08,2009-06-08,1800,2009-06-08,1800.0,605.0,,,801 GLENWOOD AVE SE,Evening Watch,11,LARCENY-FROM VEHICLE,2305,Grant Park,W,33.73958,-84.36161
16556,91591769,2009-06-08,2009-06-08,1230,2009-06-08,1830.0,505.0,,,674 SPRING ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Midtown,E,33.77308,-84.38924
16557,91591791,2009-06-08,2009-06-08,0900,2009-06-08,1900.0,102.0,APT,1436,870 MAYSON TURNER RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Vine City,L,33.756,-84.41629
16558,91591846,2009-06-08,2009-06-08,1945,2009-06-08,2030.0,612.0,,,470 FLAT SHOALS AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,2305,East Atlanta,W,33.74128,-84.34622
16559,91591869,2009-06-08,2009-06-08,1945,2009-06-08,2035.0,605.0,,,537 PARK AVE SE @GRANT PARK,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Grant Park,W,33.74031,-84.37166999999998
16560,91591892,2009-06-08,2009-06-08,2050,2009-06-08,2055.0,502.0,,,17TH ST NE / W PEACHTREE ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,2305,Midtown,E,33.78667,-84.38781
16561,91591920,2009-06-08,2009-06-08,2000,2009-06-08,2100.0,614.0,,,929 CHARLES ALLEN DR NE @GRADY HIGH,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Midtown,E,33.78119,-84.37151
16562,91592063,2009-06-08,2009-06-08,2225,2009-06-08,2230.0,605.0,,,250 GEORGIA AVE,Evening Watch,13,LARCENY-FROM VEHICLE,2305,Grant Park,W,33.73682,-84.37945
16563,91592066,2009-06-08,2009-06-08,1845,2009-06-08,2230.0,304.0,,,818 POLLARD BLVD SW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Summerhill,V,33.73249,-84.39017
16564,91592081,2009-06-08,2009-06-07,2115,2009-06-07,2230.0,206.0,,,2805 PEACHTREE RD NE,Morning Watch,,LARCENY-FROM VEHICLE,2305,Garden Hills,B,33.83182,-84.38498
16565,91592107,2009-06-08,2009-06-08,1050,2009-06-08,1130.0,103.0,,209,2232 DUNSEATH AVE NW,Morning Watch,26,LARCENY-FROM VEHICLE,2305,Bolton,D,33.81667,-84.4492
16566,91590549,2009-06-08,2009-06-08,0845,2009-06-08,900.0,508.0,,,12 BROAD ST SW,Day Watch,8,LARCENY-NON VEHICLE,2303,Downtown,M,33.75492,-84.39054
16567,91591083,2009-06-08,2009-06-08,1347,2009-06-08,1400.0,411.0,,,2841 GREENBRIAR PKWY SW,Unknown,8,LARCENY-NON VEHICLE,2303,Greenbriar,R,33.68677,-84.49773
16568,91591109,2009-06-08,2009-06-08,1400,2009-06-08,1530.0,508.0,,,79 MARIETTA ST NW;,Evening Watch,24,LARCENY-NON VEHICLE,2303,Downtown,M,33.75645,-84.39167999999998
16569,91591429,2009-06-08,2009-06-08,1600,2009-06-08,1600.0,206.0,,,2900 PEACHTREE RD NW,Evening Watch,12,LARCENY-NON VEHICLE,2303,Peachtree Heights West,B,33.83399,-84.3841
16570,91591807,2009-06-08,2009-06-08,1930,2009-06-08,2000.0,204.0,,,1801 HOWELL MILL RD,Evening Watch,12,LARCENY-NON VEHICLE,2303,Berkeley Park,D,33.80388,-84.41278
16571,91591823,2009-06-08,2009-06-08,1945,2009-06-08,2000.0,304.0,,,755 HANK AARON DR SE,Evening Watch,10,LARCENY-NON VEHICLE,2303,Summerhill,V,33.73624,-84.38899999999998
16572,91590198,2009-06-08,2009-06-08,0257,2009-06-08,303.0,412.0,,,3709 CAMPBELLTON RD SW,Morning Watch,17,BURGLARY-NONRES,2203A,Ben Hill Acres,P,33.69075,-84.50969
16573,91591306,2009-06-08,2009-06-02,1700,2009-06-02,1710.0,501.0,,4015,391 17TH ST NW,Evening Watch,13,LARCENY-NON VEHICLE,2302,Atlantic Station,E,33.79146,-84.40053
16574,91590384,2009-06-08,2009-06-07,1930,2009-06-08,615.0,605.0,,,965 GRANT ST SE,Evening Watch,20,LARCENY-FROM VEHICLE,2304,Grant Park,W,33.72773,-84.37692
16575,91590509,2009-06-08,2009-06-08,0001,2009-06-08,800.0,613.0,,,1136 MORNINGSIDE PL NE,Morning Watch,26,LARCENY-FROM VEHICLE,2304,Morningside/Lenox Park,F,33.80635,-84.3537
16576,91590601,2009-06-08,2009-06-05,1900,2009-06-08,900.0,610.0,,,1939 HOSEA L WILLIAMS DR SE,Day Watch,18,LARCENY-FROM VEHICLE,2304,Kirkwood,O,33.75219,-84.32434999999998
16577,91590625,2009-06-08,2009-06-07,1900,2009-06-08,900.0,614.0,,,734 LAKEVIEW AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,2304,Midtown,E,33.7748,-84.36731
16578,91590856,2009-06-08,2009-06-07,2300,2009-06-08,1120.0,105.0,,,175 BURBANK DR,Day Watch,20,LARCENY-FROM VEHICLE,2304,Hunter Hills,K,33.7599,-84.42901999999998
16579,91591011,2009-06-08,2009-06-07,1600,2009-06-08,1100.0,112.0,,,820 VENETTA PL NW,Day Watch,20,LARCENY-FROM VEHICLE,2304,Collier Heights,I,33.77748,-84.48693
16580,91591060,2009-06-08,2009-06-07,1400,2009-06-08,930.0,109.0,,,816 HALL ST NW,Day Watch,20,LARCENY-FROM VEHICLE,2304,Center Hill,J,33.77739,-84.46613999999998
16581,91591105,2009-06-08,2009-06-07,2030,2009-06-08,1200.0,502.0,,,54 PARK LN NE,Day Watch,13,LARCENY-FROM VEHICLE,2304,Ansley Park,E,33.79393,-84.37532
16582,91591120,2009-06-08,2009-06-08,1100,2009-06-08,1415.0,512.0,,,130 TRINITY AVE SW,Evening Watch,18,LARCENY-FROM VEHICLE,2304,Downtown,M,33.7485,-84.39199
16583,91591146,2009-06-08,2009-05-21,1200,2009-05-31,1500.0,211.0,,,645 LINDBERGH WAY NE,Evening Watch,23,LARCENY-FROM VEHICLE,2304,Lindbergh/Morosgo,B,33.82053,-84.36641
16584,91581826,2009-06-08,2009-06-06,0100,2009-06-07,1900.0,103.0,,,1766 MARIETTA RD NW,Day Watch,20,LARCENY-NON VEHICLE,2308,Hills Park,D,33.80413,-84.44457
16585,91590529,2009-06-08,2009-06-06,2000,2009-06-08,630.0,103.0,,,1699 ANNIE ST NW,Day Watch,20,LARCENY-NON VEHICLE,2308,Hills Park,D,33.80164,-84.44272999999998
16586,91590713,2009-06-08,2009-06-07,1100,2009-06-08,800.0,502.0,,,1328 PEACHTREE ST NE,Day Watch,4,LARCENY-NON VEHICLE,2308,Midtown,E,33.79087,-84.38612
16587,91591004,2009-06-08,2009-06-08,1130,2009-06-08,1200.0,503.0,,,222 12TH ST NE,Day Watch,26,LARCENY-NON VEHICLE,2308,Midtown,E,33.78463,-84.38002
16588,91591091,2009-06-08,2009-06-08,1230,2009-06-08,1245.0,508.0,,,250 WILLIAMS ST,Evening Watch,05,LARCENY-NON VEHICLE,2308,Downtown,M,33.76171,-84.39131
16589,91591119,2009-06-08,2009-06-02,0900,2009-06-05,1450.0,202.0,,,212 HILLSIDE DR NW,Day Watch,20,LARCENY-NON VEHICLE,2308,Chastain Park,A,33.86962,-84.39434
16590,91591225,2009-06-08,2009-06-05,1300,2009-06-08,1600.0,401.0,,,850 OAK ST SW,Evening Watch,99,LARCENY-NON VEHICLE,2308,West End,T,33.74057,-84.41679999999998
16591,91591314,2009-06-08,2009-06-06,1645,2009-06-06,2359.0,505.0,,,659 PEACHTREE ST,Evening Watch,14,LARCENY-NON VEHICLE,2308,Midtown,E,33.77258,-84.38449
16592,91591520,2009-06-08,2009-06-04,1800,2009-06-04,1830.0,509.0,,,265 PEACHTREE CENTER AVE NE,Evening Watch,14,LARCENY-NON VEHICLE,2308,Downtown,M,33.76158,-84.38496
16593,91591570,2009-06-08,2009-06-07,1600,2009-06-07,1700.0,403.0,,,1118 CASCADE AVE SW,Evening Watch,20,LARCENY-NON VEHICLE,2308,Cascade Avenue/Road,S,33.72471,-84.44753
16594,91591393,2009-06-08,2009-06-08,1545,2009-06-08,1645.0,510.0,,,68 ARMSTRONG ST SE;,Evening Watch,13,LARCENY-NON VEHICLE,2317,Downtown,M,33.75247,-84.38149
16595,91591741,2009-06-08,2009-06-08,1000,2009-06-08,1900.0,502.0,,,400 PARK DR NE,Evening Watch,31,LARCENY-NON VEHICLE,2317,,E,33.78643,-84.37144999999998
16596,91591772,2009-06-08,2009-06-07,0130,2009-06-07,200.0,305.0,,3516,178 MOURY AVE,Evening Watch,18,ROBBERY-PEDESTRIAN,1299G,The Villages at Carver,Y,33.71299,-84.3913
16597,91590608,2009-06-08,2009-06-06,0001,2009-06-06,700.0,414.0,,C-7,3379 STONE RD SW,Day Watch,26,LARCENY-NON VEHICLE,2399,,P,33.67339,-84.49984
16598,91590711,2009-06-08,2009-04-25,1500,2009-06-08,1000.0,510.0,,,242 EDGEWOOD AVE NE,Day Watch,24,LARCENY-NON VEHICLE,2399,Downtown,M,33.75449,-84.37968999999998
16599,91590734,2009-06-08,2009-06-05,1600,2009-06-08,1020.0,202.0,,,4762 MILLBROOK DRIVE,Day Watch,6,LARCENY-NON VEHICLE,2399,Chastain Park,A,33.88476,-84.40474
16600,91590754,2009-06-08,2009-06-05,1800,2009-06-07,1800.0,506.0,,,545 ENGLISH AVE NW,Day Watch,20,LARCENY-NON VEHICLE,2399,English Avenue,L,33.76958,-84.41324
16601,91590762,2009-06-08,2009-05-23,1800,2009-05-28,1800.0,305.0,,,180 HARRIETT ST SE,Evening Watch,99,LARCENY-NON VEHICLE,2399,South Atlanta,Y,33.71601,-84.38265
16602,91590868,2009-06-08,2009-05-01,1200,2009-05-26,1200.0,110.0,,,1026 SIMS AVE,Day Watch,20,LARCENY-NON VEHICLE,2399,Grove Park,J,33.78254,-84.45268
16603,91591086,2009-06-08,2009-06-08,1315,2009-06-08,1330.0,614.0,,,650 PONCE DE LEON AVE NE,Evening Watch,18,LARCENY-NON VEHICLE,2399,Midtown,E,33.77469,-84.36561
16604,91591773,2009-06-08,2009-06-08,1700,2009-06-08,1700.0,511.0,,,50 LOWER ALABAMA STREET,Evening Watch,99,LARCENY-NON VEHICLE,2399,Downtown,M,33.75194,-84.38964
16605,91592166,2009-06-08,2009-05-25,1900,2009-05-26,30.0,504.0,,,800 MARIETTA ST NW,Morning Watch,3,LARCENY-NON VEHICLE,2399,Marietta Street Artery,E,33.77381,-84.40575
16606,91600822,2009-06-08,2009-06-01,1200,2009-06-03,1030.0,611.0,,,198 2ND AVE,Day Watch,20,LARCENY-NON VEHICLE,2399,East Lake,O,33.74754,-84.30948999999998
16607,91590029,2009-06-08,2009-06-08,0100,2009-06-08,130.0,210.0,,3114,3114 ARBOR GATES DR NE,Morning Watch,26,AUTO THEFT,2404,Pine Hills,B,33.82674,-84.35888
16608,91590154,2009-06-08,2009-06-07,2100,2009-06-08,210.0,106.0,19,8,1401 DONALD LEE HOLLOWELL PKWY NW,Morning Watch,18,AUTO THEFT,2404,,J,33.77141,-84.43376999999998
16609,91590348,2009-06-08,2009-06-07,2300,2009-06-08,510.0,506.0,,,506 OLIVER ST NW,Morning Watch,18,AUTO THEFT,2404A,English Avenue,L,33.76851,-84.41567
16610,91590388,2009-06-08,2009-06-07,2300,2009-06-08,600.0,301.0,,,1382 BELMONT AVE SW,Day Watch,20,AUTO THEFT,2404A,Capitol View,X,33.71715,-84.40961
16611,91590418,2009-06-08,2009-06-07,2200,2009-06-08,630.0,410.0,,E-204,1994 BENT CREEK WAY SW,Day Watch,26,AUTO THEFT,2404,Campbellton Road,R,33.7011,-84.46630999999998
16612,91590492,2009-06-08,2009-06-07,1600,2009-06-08,800.0,604.0,,,626 DEKALB AVE SE,Day Watch,26,AUTO THEFT,2404,Old Fourth Ward,M,33.75283,-84.36687
16613,91590506,2009-06-08,2009-06-07,1400,2009-06-08,800.0,602.0,,,185 MONTAG CIR NE,Day Watch,18,AUTO THEFT,2404A,Inman Park,N,33.76074,-84.36193
16614,91590514,2009-06-08,2009-06-06,2230,2009-06-07,1000.0,101.0,,518B,518 BECKWITH CT SW,Day Watch,26,AUTO THEFT,2404,Atlanta University Center,T,33.75194,-84.40488999999998
16615,91590540,2009-06-08,2009-06-05,2300,2009-06-06,800.0,309.0,,R 8,2370 METROPOLITAN PKWY SW,Day Watch,26,AUTO THEFT,2404,Perkerson,X,33.69014,-84.40806999999998
16616,91591307,2009-06-08,2009-06-07,1100,2009-06-07,1400.0,501.0,,,17TH ST NW / MECASLIN ST NW,Evening Watch,13,AUTO THEFT,2404,Atlantic Station,E,33.79008,-84.40065
16617,91591420,2009-06-08,2009-06-07,1830,2009-06-08,1300.0,402.0,,,626 DEKALB AVE SE,Evening Watch,18,AUTO THEFT,2404,Oakland City,S,33.73208,-84.4274
16618,91591428,2009-06-08,2009-06-08,0800,2009-06-08,1630.0,304.0,,,755 HANK AARON DR SW,Evening Watch,18,AUTO THEFT,2404,Summerhill,V,33.73494,-84.388
16619,91591566,2009-06-08,2009-06-08,1720,2009-06-08,1730.0,301.0,,,883 DILL AVE SW,Evening Watch,13,AUTO THEFT,2404,Capitol View,X,33.71856,-84.41709
16620,91591658,2009-06-08,2009-06-08,0100,2009-06-08,1030.0,504.0,,,280 PINE ST NW,Evening Watch,18,AUTO THEFT,2404,Downtown,M,33.76772,-84.3965
16621,91591672,2009-06-08,2009-06-08,0800,2009-06-08,1730.0,106.0,,,981 W MARIETTA ST NW,Evening Watch,18,AUTO THEFT,2404,Knight Park/Howell Station,K,33.78453,-84.41906
16622,91591790,2009-06-08,2009-06-08,1800,2009-06-08,1830.0,507.0,,,255 SPRING ST SW,Evening Watch,13,AUTO THEFT,2404,Castleberry Hill,M,33.74755,-84.39824
16623,91591814,2009-06-08,2009-05-22,2200,2009-06-03,2000.0,114.0,,,3621 CLOVIS CT NW,Evening Watch,20,AUTO THEFT,2404,Carroll Heights,H,33.7746,-84.50649
16624,91590068,2009-06-08,2009-06-07,2300,2009-06-08,1.0,301.0,,,1422 ATHENS AVE SW,Morning Watch,13,AUTO THEFT,2424,Capitol View,X,33.71602,-84.40864
16625,91590277,2009-06-08,2009-06-08,0400,2009-06-08,500.0,310.0,,,2354 JONESBORO RD SE,Morning Watch,13,AUTO THEFT,2424,Leila Valley,Z,33.68745,-84.36419999999998
16626,91590327,2009-06-08,2009-06-07,2230,2009-06-08,445.0,504.0,,203,203 HUNNICUTT ST NW,Morning Watch,13,AUTO THEFT,2424,Downtown,M,33.76672,-84.39479
16627,91590335,2009-06-08,2009-06-08,0445,2009-06-08,505.0,504.0,,,513 LUCKIE ST NW,Morning Watch,18,AUTO THEFT,2424A,Downtown,M,33.76926,-84.39597999999998
16628,91590351,2009-06-08,2009-06-07,2200,2009-06-08,522.0,609.0,,,1230 ARKWRIGHT PL SE,Morning Watch,13,AUTO THEFT,2424,Edgewood,O,33.74894,-84.34735999999998
16629,91590382,2009-06-08,2009-06-08,0005,2009-06-08,605.0,109.0,,,1202 2ND ST NW,Unknown,20,AUTO THEFT,2424,Carey Park,G,33.78776,-84.46836999999998
16630,91590398,2009-06-08,2009-06-07,2000,2009-06-08,700.0,610.0,,B-1,190 KIRKWOOD RD NE,Day Watch,18,AUTO THEFT,2424A,Kirkwood,O,33.75731,-84.32174
16631,91590648,2009-06-08,2009-06-07,1530,2009-06-08,940.0,602.0,,415,185 MONTAG CIR NE,Day Watch,18,AUTO THEFT,2424A,Inman Park,N,33.76013,-84.36217999999998
16632,91590792,2009-06-08,2009-06-07,1900,2009-06-08,830.0,610.0,,,115 MELLRICH AVE NE,Day Watch,13,AUTO THEFT,2424A,Kirkwood,O,33.75546,-84.31252999999998
16633,91591023,2009-06-08,2009-06-08,1230,2009-06-08,1320.0,202.0,,,700 BROADLAND DR,Day Watch,20,AUTO THEFT,2424,Mt. Paran/Northside,A,33.86472,-84.40533
16634,91591557,2009-06-08,2009-06-07,1415,2009-06-08,1730.0,408.0,,,1371 WICHITA DR SW,Evening Watch,20,AUTO THEFT,2424A,Venetian Hills,S,33.71799,-84.44238
16635,91590018,2009-06-08,2009-06-08,0000,2009-06-08,10.0,512.0,,,BROAD @ TRININTY,Morning Watch,13,ROBBERY-PEDESTRIAN,1206,Downtown,M,33.7502,-84.39454
16636,91592076,2009-06-08,2009-06-08,2215,2009-06-08,2225.0,304.0,,6,762 FRASER ST SE,Evening Watch,18,ROBBERY-PEDESTRIAN,1206,Summerhill,V,33.73376,-84.38625999999998
16637,91592129,2009-06-08,2009-06-08,2300,2009-06-08,2320.0,504.0,,,950 MARIETTA ST NW,Morning Watch,18,ROBBERY-PEDESTRIAN,1206,Marietta Street Artery,E,33.77682,-84.40822
16638,91590803,2009-06-08,2009-06-03,0700,2009-06-03,1500.0,312.0,,,3188 LATONA DR SW,Day Watch,20,AUTO THEFT,2434,Glenrose Heights,Z,33.66785,-84.39485999999998
16639,91592149,2009-06-08,2009-06-08,2330,2009-06-08,2333.0,105.0,,,1696 EZRA CHURCH DR NW,Morning Watch,20,HOMICIDE,0911,West Lake,J,33.76246,-84.4428
16640,91590682,2009-06-08,2009-06-05,1400,2009-06-05,1401.0,510.0,,,162 JOHN WESLEY DOBBS AVE,Day Watch,18,ROBBERY-PEDESTRIAN,1204,Downtown,M,33.75718,-84.38252
16641,91591907,2009-06-08,2009-06-08,2100,2009-06-08,2105.0,604.0,,314,49 BOULEVARD SE,Evening Watch,13,ROBBERY-PEDESTRIAN,1204,Sweet Auburn,M,33.75275,-84.37186
16642,91592086,2009-06-08,2009-06-08,2240,2009-06-08,2245.0,506.0,,,370 NORTHSIDE DR NW,Morning Watch,13,ROBBERY-PEDESTRIAN,1204,English Avenue,L,33.76527,-84.40497999999998
16643,91590073,2009-06-08,2009-06-08,0030,2009-06-08,50.0,414.0,,N-211,3390 FAIRBURN RD SW,Morning Watch,,AGG ASSAULT,1314,Ben Hill,P,33.6639,-84.52377
16644,91590358,2009-06-08,2009-06-08,0249,2009-06-08,255.0,312.0,,E-4,50 MOUNT ZION RD SE,Morning Watch,26,AGG ASSAULT,1314,Glenrose Heights,Z,33.67286,-84.38706
16645,91590592,2009-06-08,2009-06-08,0910,2009-06-08,920.0,101.0,,,146 PARSONS ST SW,Day Watch,13,AGG ASSAULT,1314,Atlanta University Center,T,33.75076,-84.41753
16646,91591050,2009-06-08,2009-06-08,1318,2009-06-08,1330.0,307.0,,,303 JORDAN ST SE;,Day Watch,20,AGG ASSAULT,1314,Lakewood Heights,Y,33.70316,-84.37907
16647,91591525,2009-06-08,2009-06-08,1715,2009-06-08,1720.0,403.0,,,1124 WYLAND DR SW,Evening Watch,13,AGG ASSAULT,1314,Oakland City,S,33.72441,-84.43058999999998
16648,91590182,2009-06-08,2009-06-08,0200,2009-06-08,830.0,312.0,,E-4,50 MT ZION ROAD,Day Watch,26,AGG ASSAULT,1315,Glenrose Heights,Z,33.67286,-84.38706
16649,91590921,2009-06-08,2009-06-08,1200,2009-06-08,1245.0,610.0,,,97 WYMAN ST SE,Day Watch,20,AGG ASSAULT,1315,Kirkwood,O,33.75057,-84.33343999999998
16650,91590953,2009-06-08,2009-06-08,1200,2009-06-08,1215.0,104.0,,,939 WASHINGTON PL SW,Day Watch,20,AGG ASSAULT,1315,Ashview Heights,T,33.75379,-84.41836999999998
16651,91591182,2009-06-08,2009-06-08,1430,2009-06-08,1528.0,303.0,,5,797 PRYOR ST SW,Evening Watch,26,AGG ASSAULT,1315,Mechanicsville,V,33.73294,-84.39408
16652,91591937,2009-06-08,2009-06-08,2120,2009-06-08,2200.0,113.0,,,1647 BRIDGEPORT DR NW,Evening Watch,13,AGG ASSAULT,1315,Lincoln Homes,G,33.80002,-84.47654
